,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
2482,2022-08-15 14:42:09+00:00,https://twitter.com/manuhskyllex/status/1559188703846842370,manuhskyllex,Twitter for iPhone,Nakuru,@ledamalekina you are a shame to #Azimio and the maa community nkt!!!!!,1,0,0,0
2483,2022-08-15 14:42:02+00:00,https://twitter.com/Gissingah/status/1559188671907221504,Gissingah,Twitter for Android,"Kerugoya Kutus, Kenya",@citizentvkenya Don't take ownership coz the law does not allow you to do that allow you to do that. @WChebukati should as the presidential returning officer. These commissioners have been paid &amp; are under instructions not to take questions by the government. #Azimio hooligans also no questions,33,4,0,0
2484,2022-08-15 14:39:21+00:00,https://twitter.com/KiguruKimani/status/1559187996162899971,KiguruKimani,Twitter for Android,,Nothing new. I said @RailaOdinga will pull the same old MONKEY business. All #Azimio candidates accepted their results from the same commission and then they come to bomas to claim irregularities. #KenyaDecides2022 https://t.co/8xuIQBzfmn,0,0,0,0
2485,2022-08-15 14:39:16+00:00,https://twitter.com/SobujRo36612491/status/1559187977485488128,SobujRo36612491,Twitter Web App,bangladesh,"I will do b2b lead generation linkedin and web research
order now:https://t.co/jaooKxEF2X
#JO1いつもありがとう
#Bomas
#Chebukati
#Raila
#ARMYVOTEONBESTADS
#TBZ_WHISPER_Release
#Darna https://t.co/XlCekz7I1k",0,0,0,0
2486,2022-08-15 14:38:22+00:00,https://twitter.com/mohammedjeilan5/status/1559187750095843328,mohammedjeilan5,Twitter for iPhone,,SHAME ON YOU AZIMIO PEOPLE #ledama #CHEBUKATISPEAKS2022 #Chebukati #azimio,3,0,0,1
2487,2022-08-15 14:37:37+00:00,https://twitter.com/BenJahMinII/status/1559187558969524227,BenJahMinII,Twitter for Android,"Nairobi, Kenya","How was IEBC organised for this election? 5 years bringing confusion on the last day! The commisoners are split, arguing on the opaqueness throughout the process of tallying. So bad for my countrymen &amp; Citizens #kenyaelections2022 #IEBC #Raila Amollo Odinga, William Ruto WSR.",7,2,0,1
2488,2022-08-15 14:35:23+00:00,https://twitter.com/Lil_tuneshi10/status/1559186999294164995,Lil_tuneshi10,Twitter for Android,"Nairobi, Kenya","Madness after Madness...WTF!! Is happening in kenya....Looks like the basis of another post election violence..We pray to God For Peace and Stability

#Chebukati
#RutoThefifth
#railathe5th 
#Uda
#Azimio",4,0,0,0
2489,2022-08-15 14:34:29+00:00,https://twitter.com/proudkenyan2022/status/1559186771862118408,proudkenyan2022,Twitter Web App,,The idiot #Azimio chief agent shd be arrested.,0,0,0,0
2490,2022-08-15 14:31:58+00:00,https://twitter.com/AyisiCa/status/1559186137385664512,AyisiCa,Twitter for iPhone,"Nairobi, Kenya",Kenya is disappointing!! The lady speaking at Serena Hotel just made it clear about how messed up the system is 👏🏾 finally ! #IEBCResults2022 #ChebukatiTangazaBaba #AZIMIO,3,0,0,0
2491,2022-08-15 14:31:36+00:00,https://twitter.com/Anwaryare1000/status/1559186045773791233,Anwaryare1000,Twitter for iPhone,Horn of Africa,"I can see some irregularities are happening in #Bomas; why #Azimio leaders are back and forth?
Why Chief Commissioner of #IEBC seems doubtful?

Another Post-Election Violence isn’t good guys!

#Kenya2022",2,0,0,0
2492,2022-08-15 14:30:05+00:00,https://twitter.com/Mis_noelle/status/1559185663601278976,Mis_noelle,Twitter for Android,"Nairobi, Kenya","My 5th better 5th by 6.00 PM because, because BECAUSE...
@RailaOdinga @WilliamsRuto #kenyaelections2022 #AzimioLaUmoja #Azimio #KenyaKwanza",0,0,0,0
2493,2022-08-15 14:29:52+00:00,https://twitter.com/BrightKenyaNews/status/1559185608542666767,BrightKenyaNews,Twitter Web App,Nairobi Kenya,"As Kenyans have been waiting on the final presidential results announcement this afternoon, Raila Odinga's chief agent, Saitabao Ole Kanchory came out to address the media revealing the claims that the IEBC system was hacked.
https://t.co/uxR0lzUhAA
#Chebukati #IEBC #Raila",0,0,0,0
2494,2022-08-15 14:25:34+00:00,https://twitter.com/Soska25099589/status/1559184529121718272,Soska25099589,Twitter Web App,,Baba #raila may u reign as long as live,0,0,0,0
2495,2022-08-15 14:25:05+00:00,https://twitter.com/_gathatwa_/status/1559184407839346690,_gathatwa_,Twitter for Android,juja,No #Raila no peace,0,0,0,0
2496,2022-08-15 14:24:57+00:00,https://twitter.com/WeWajaTu/status/1559184371630112768,WeWajaTu,Twitter for iPhone,,"Notice how Wajackoyah went backstage at exactly 4:20 pm.

#KenyaDecides2022  
#kenyaelections2022 
#ruto #raila #WajackoyahThe5th",2,1,0,0
2497,2022-08-15 14:23:41+00:00,https://twitter.com/Streets_of_Hre/status/1559184054460768258,Streets_of_Hre,Twitter for iPhone,,They call him “The hustler” Dr William Ruto #Ruto #kenyaelections2022 #RutoThefifth #RutoThe5th #RailaOdinga #raila #kenya https://t.co/nHLxfw4jK4,1,0,0,0
2498,2022-08-15 14:23:06+00:00,https://twitter.com/douglas_karaba/status/1559183907353989120,douglas_karaba,Twitter for Android,,#IEBCResults2022 #kenyaelections2022 #raila #RigathiGachagua ukiona hii mbogi unajua mko opposition na mnaelekea kortini 😂😂 https://t.co/fSsIsiRXtn,1,0,0,0
2499,2022-08-15 14:21:08+00:00,https://twitter.com/ItsBackendDevKE/status/1559183414825189376,ItsBackendDevKE,Twitter for Android,"Eldoret, Kenya","The same podium which he was humiliated is the same podium he will be announced as the Winner. Mzee wa Vitendawili na Kamwana though it was the perfect thing to do. See it now
#kenyaelections2022 #azimio https://t.co/g7KrE3ZKO6",1,0,0,0
2500,2022-08-15 14:21:07+00:00,https://twitter.com/ephagit/status/1559183408059891714,ephagit,Twitter for Android,chuka,"Will #Raila ever accept election defeat n call the election credible
.  #peacefulKe #Umojamani #assmio @StateHouseKenya @skmusyoka @DavidChirchir @OleItumbi @DavidNdii @DPRigathi @JanetMbugua @FredMatiangi @WilliamsRuto @WilliamsMkenya @WanjalaHon @SakajaJohnson @HassanAliJoho @",0,0,0,0
2501,2022-08-15 14:20:35+00:00,https://twitter.com/kipronozz/status/1559183275251453953,kipronozz,Twitter Web App,,"Masaa ni mengi Leo
#raila becoming a crisis",0,0,0,0
2502,2022-08-15 14:18:45+00:00,https://twitter.com/rozzykabz/status/1559182812053389313,rozzykabz,Twitter for Android,"Nairobi, Kenya","BTW where is Kalonzo he Delivered he should attend this. 
#kenyaelections2022 #raila",0,0,0,0
2503,2022-08-15 14:18:39+00:00,https://twitter.com/TheDailySomalia/status/1559182788212973568,TheDailySomalia,Twitter for Android,Somalia,"#Azimio presidential candidate #RailaOdinga is yet to arrive at the #Bomas ahead of the announcement of the President-elect by #IEBC while #UDA party presidential candidate William Ruto arrives at Bomas.

#KenyaElections2022",4,0,0,1
2504,2022-08-15 14:16:26+00:00,https://twitter.com/robalai/status/1559182228038483968,robalai,Twitter Web App,nairobi,"Man i wont look at this twitter thing for 6 months, let me continue with my life, build the nation coz we are all in this together for the next five/ten years 

#statehouse, #raila, #kisumu, #kenyaelections2022",2,0,0,0
2505,2022-08-15 14:15:35+00:00,https://twitter.com/Masembe_Abwooli/status/1559182018168213504,Masembe_Abwooli,Twitter for Android,جمهورية أوغندا 🇺🇬 Uganda,"بعض القادة في تحالف أزميو يغادرون بوماس حتى يحضر زعيمهم أودينغا. 
سبب عدم وصوله حتى الآن واضح ولم تجد له حلاً.  
سلاما لأشقائنا في كينيا. كأن كل ما يحدث حاليا مؤشرات للوضع في الساعات أو الأيام المقبلة
#كينيا #KenyaDecides #KenyaDecides2022 
#Azimio
#مدون_أوغندي_بالعربي https://t.co/iiXhTCynS7",1,0,0,0
2506,2022-08-15 14:13:07+00:00,https://twitter.com/Prav07843931/status/1559181397365084167,Prav07843931,Twitter for Android,,"Io wimbo imeisha ...
Next😂😂😂
#baba
#raila
#RutoThefifth 
#kenyaelections2022",0,0,0,0
2507,2022-08-15 14:12:20+00:00,https://twitter.com/nikokyalo/status/1559181200157286400,nikokyalo,Twitter for Android,"Nairobi, Kenya","Right now 
#Ruto
#Raila
#Iebc
#Kenya https://t.co/xcSUkccM0y",2,0,0,0
2508,2022-08-15 14:12:00+00:00,https://twitter.com/daizey_dee/status/1559181116212658176,daizey_dee,Twitter for iPhone,"Nairobi, Kenya",Mtu akitaka chaos afanyie kwake huko karen… uzuri they are neighbors sisi tuendelee na hustle #KenyaDecides2022 #Raila Amollo Odinga,4,0,0,1
2509,2022-08-15 14:11:08+00:00,https://twitter.com/proudkenyan2022/status/1559180898125303810,proudkenyan2022,Twitter Web App,,Where are the #Azimio leaders now heading to from #Bomas ? #KenyaDecides,1,0,0,0
2510,2022-08-15 14:10:59+00:00,https://twitter.com/steven_nyabwa/status/1559180856547237892,steven_nyabwa,Twitter for iPhone,Nairobi Kenya,Mazeee na vile waafrika walikuwa wametushangilia #Chebukati #Azimio #The5th,4,0,0,2
2511,2022-08-15 14:10:27+00:00,https://twitter.com/kibet_kipkurui/status/1559180723936018436,kibet_kipkurui,Twitter for Android,Nairobi ,Pole sana wanaazimio. Next time though #Babathe6th #Azimio https://t.co/cfX0THtWsg,1,0,0,0
2512,2022-08-15 14:10:12+00:00,https://twitter.com/theloaches/status/1559180659951820802,theloaches,Twitter Web App,Githurai,@CNairobian1_ #Raila  the blue,0,0,0,0
2513,2022-08-15 14:09:12+00:00,https://twitter.com/BabuKijana_/status/1559180411279908864,BabuKijana_,Twitter for Android,,"Who do you think is the next Kenyan president between #Raila and #Ruto?
#IEBC
#Bomas
#kenyaelections2022 
#FORM 34C",0,0,0,0
2514,2022-08-15 14:09:02+00:00,https://twitter.com/theloaches/status/1559180367231336449,theloaches,Twitter Web App,Githurai,"@lawrencekitema @theloaches
#ledama #raila #thefifth",0,0,0,0
2515,2022-08-15 14:08:57+00:00,https://twitter.com/GuselyaNgwandu/status/1559180348386426881,GuselyaNgwandu,Twitter Web App,"Mwanza, Tanzania","Baba Baba #BabaTheFifth , Mungu hajakuandikia kuwa Rais ndugu #Raila, inabidi utulie tu. https://t.co/0utlxT3Uh2",0,0,0,0
2516,2022-08-15 14:08:04+00:00,https://twitter.com/Mis_noelle/status/1559180123605065728,Mis_noelle,Twitter for Android,"Nairobi, Kenya","Choir nimeskia Leo imetosha kuni-last the whole year
#Azimio #AzimioLaUmoja #ElectionsKE #Elections2022 #KenyaKwanza #bomasofkenya",0,0,0,0
2517,2022-08-15 14:07:30+00:00,https://twitter.com/Mvtvri/status/1559179983892905986,Mvtvri,Twitter for Android,🌎,"Our #Azimio candidate should have chosen to retire honorably kama we've lost. 

This will now be his legacy. 

#KenyaDecides",0,0,0,0
2518,2022-08-15 14:06:40+00:00,https://twitter.com/JamesMwadeghu/status/1559179770407309312,JamesMwadeghu,Twitter Web App,"Mombasa, Kenya",It seems it's not going home for #Azimio it seems it's heaed to supreme court #KenyaDecides,0,0,0,0
2519,2022-08-15 14:06:37+00:00,https://twitter.com/BabuKijana_/status/1559179761586413568,BabuKijana_,Twitter for Android,,"The amount of tension today is just an indicator maybe we need to change our political system.
#Bomas 
#kenyaelections2022 
#Chebukati 
#Ruto
#Raila",1,0,0,1
2520,2022-08-15 14:06:27+00:00,https://twitter.com/daizey_dee/status/1559179719480066049,daizey_dee,Twitter for iPhone,"Nairobi, Kenya",Hivi ndo sisi huskia mkitupromise pesa na hamtumi  #Raila Amollo Odinga,2,0,0,0
2521,2022-08-15 14:05:57+00:00,https://twitter.com/Kisumu_lastborn/status/1559179592287588355,Kisumu_lastborn,Twitter for Android,Kisumu,"@IEBCKenya bwana what is the hold up now😳👀,,#Releasenow#TangazaMshindi,,to avoid the BS being fronted by #Azimio,,that you have refused to meet their agents yet twice we saw a public call for the chief agents to meet the body👀😳",1,0,0,0
2522,2022-08-15 14:04:49+00:00,https://twitter.com/pkemoi_d/status/1559179305342705665,pkemoi_d,Twitter for Android,,"Activities at bomas has stopped,#Azimio should stop taking kenyans for a ride, honestly #ChebukatiTangaza William Samoie Ruto the 5th",1,0,0,0
2523,2022-08-15 14:04:44+00:00,https://twitter.com/_Kilwake/status/1559179284819877889,_Kilwake,Twitter Web App,Europe,"Choir imekuchokesha? Utawezana mbinguni? 🤣

#breakingnews #kenyaelections #ruto #raila #peace #bomasofkenya",3,1,0,0
2524,2022-08-15 14:03:58+00:00,https://twitter.com/SonkoNews/status/1559179093685444608,SonkoNews,Blog2Social APP,"Nairobi, Kenya","Kenyans are wondering whyODM leader Raila Odinga  #Bomas #RAILA

https://t.co/BJQBiYgsWV",0,0,0,0
2525,2022-08-15 14:03:18+00:00,https://twitter.com/KimtaiArapBiama/status/1559178924567019521,KimtaiArapBiama,Twitter for Android,Nairobi Kenya,Must Kanjori sign the forms before the announcement? Concede and go to court #Azimio Bomas Ruto Raira,2,0,0,0
2526,2022-08-15 14:00:32+00:00,https://twitter.com/douglas_karaba/status/1559178229835087874,douglas_karaba,Twitter for Android,,"#kenyaelections2022 #raila #RigathiGachagua 
Cs wa lands Joho haamini imeenda.Ladies and gentlemen we seem to be headed to court once again",2,0,0,0
2527,2022-08-15 14:00:20+00:00,https://twitter.com/hebtwine/status/1559178176386965505,hebtwine,Twitter for Android,"Kericho, Kenya",Not the #Azimio team are retreating.,1,0,0,0
2528,2022-08-15 13:59:30+00:00,https://twitter.com/IG_Magazine/status/1559177969343635457,IG_Magazine,Twitter for iPhone,"Jinja, Uganda","Watching #AZIMIO LEADERS LEAVE BOMAS is very very TELLING 😂😂😂👊🏿👊🏿👊🏿 @ahmednasirlaw @MigunaMiguna @OleItumbi 

https://t.co/HjVi8JZm2j",0,0,0,0
2529,2022-08-15 13:58:50+00:00,https://twitter.com/proudkenyan2022/status/1559177802913443841,proudkenyan2022,Twitter Web App,,#Azimio leaders are exiting #Bomas before the big announcement# #LoserParty #KenyaDecides,0,0,0,0
2530,2022-08-15 13:58:36+00:00,https://twitter.com/AmiirKadar/status/1559177742867992578,AmiirKadar,Twitter for iPhone,Eastleigh Nairobi Kenya ,All eyes on #Kenya's outgoing President UHURU KENYATTA who is the #Azimio chairperson.!,1,1,0,0
2531,2022-08-15 13:57:48+00:00,https://twitter.com/KelvinSenr/status/1559177539595165699,KelvinSenr,Twitter for Android,"Nairobi, Kenya","I'm watching  Snr Counsel James Orengo,Prof Tom Ojianda , Prof Anyang Nyong'o in a press conference and we are back in opposition baby😂😂😂
Back like we never left.🤣🤣🤣
Earth is hard.
#kenyaelections2022 
#IEBCResults2022 
#KenyaDecides 
#Azimio",24,1,1,0
2532,2022-08-15 13:57:39+00:00,https://twitter.com/Natetemeka/status/1559177502001618944,Natetemeka,Twitter for Android,County No.1,Makasiriko on high...#Azimio,2,1,0,0
2533,2022-08-15 13:56:46+00:00,https://twitter.com/OURU_sheldon/status/1559177278675980289,OURU_sheldon,Twitter for Android,,"Kumbe invitation ya Baba ilisoma Supreme Court.
#Form34C         #Itumbi
#Orengo             #KPLC
#Statehouse      #Kisumu
#Bomas              #kenyaelections2022
#RailaAmoloOdinga  #HereWeGo
#Azimio                    #The5th
#UDA
#Kisumu
#MIGUNAMIGUNA
#KenyaKwanza 
#Anxiety https://t.co/IEfIz0wk03",6,1,0,0
2534,2022-08-15 13:55:18+00:00,https://twitter.com/MelvinMelvi20/status/1559176910445355010,MelvinMelvi20,Twitter for Android,,"Can't wait to see the faces of #Azimio supporters after Chebukati declears #RutoThefifth as the president elect
😆 🤣 😂 
#kenyaelections2022",2,1,0,1
2535,2022-08-15 13:54:29+00:00,https://twitter.com/Mis_noelle/status/1559176706069450754,Mis_noelle,Twitter for Android,"Nairobi, Kenya",@WilliamsRuto is waiting to declare himself the winner #ElectionsKE #Elections2022 #Azimio #AzimioLaUmoja #KenyaKwanza,1,0,0,0
2536,2022-08-15 13:52:54+00:00,https://twitter.com/MikeSiaban/status/1559176307690577920,MikeSiaban,Twitter for iPhone,"Mombasa, Kenya","Congratulations. Mr President ELECT.
#Raila Amollo Odinga #williamruto #joho https://t.co/eHSEAN7n2Z",1,0,0,0
2537,2022-08-15 13:52:30+00:00,https://twitter.com/TheRealisticGuy/status/1559176206393769984,TheRealisticGuy,Twitter for Android,MagicalKenya - #VisitRwanda ,"#Azimio leaders ""leaving"" #Bomas... Kameenda 😂.",0,0,0,0
2538,2022-08-15 13:52:29+00:00,https://twitter.com/MwangiMaina_/status/1559176203919130625,MwangiMaina_,Twitter for Android,Great Lakes Region,All eyes on #Kenya's outgoing President UHURU KENYATTA who is the #Azimio chairperson.,3,0,0,0
2539,2022-08-15 13:51:27+00:00,https://twitter.com/Lennox4321/status/1559175940915208193,Lennox4321,Twitter for iPhone,,"#KenyaDecides2022 hands down,
Kenyans we can’t sing 🎶! #Ruto wins! Serial looser #raila 😂😂🇰🇪",0,0,0,0
2540,2022-08-15 13:50:59+00:00,https://twitter.com/mwa_freaker/status/1559175823441149952,mwa_freaker,Twitter for Android,B.L.A.C.K  L.OC.A.T.I.O.N,"Mafans wa Raila to the old man again

#kenyaelections2022 
#Azimio 
#IEBCResults2022 https://t.co/8klTomRsRn",1,0,0,0
2541,2022-08-15 13:49:48+00:00,https://twitter.com/Mis_noelle/status/1559175528191389701,Mis_noelle,Twitter for Android,"Nairobi, Kenya","@RailaOdinga is consulting the gods, relax #GeneralElection #The5th #Azimio #AzimioLaUmoja #KenyaKwanza",1,0,0,0
2542,2022-08-15 13:49:30+00:00,https://twitter.com/theSystem___/status/1559175450236256257,theSystem___,Twitter Web App,We could be anywhere 😎,WE WILL NOT BE INCITED TO WAR BY THIS SO CALLED #Azimio Politburos  #KenyaDecides2022 #KenyasChoice2022,2,0,0,0
2543,2022-08-15 13:48:39+00:00,https://twitter.com/KeddieAngela/status/1559175237798961152,KeddieAngela,Twitter for Android,Nairobi,This now is too much.raila huchokangi na hizi demands tumechoka na wewe nenda bondo nonesene! #Raila #RutoThefifth,1,0,0,0
2544,2022-08-15 13:47:30+00:00,https://twitter.com/stevenngaanga/status/1559174947167211520,stevenngaanga,Twitter Web App,,"@citizentvkenya kubalini kushindwa, Kenya iende mbele @orengo_james @ledamalekina #Azimio",1,0,0,0
2545,2022-08-15 13:47:05+00:00,https://twitter.com/DraxleyJ/status/1559174843236499456,DraxleyJ,Twitter Web App,,Hay to all Kenyans 🇰🇪lets take it easy.......the  result  will came and pass then  future will continue as usual......let keep peace in our beloved country 🇰🇪 we should have hope to #azimio presidential  to rule KENYA https://t.co/844kMEE9Iu,1,0,0,0
2546,2022-08-15 13:46:08+00:00,https://twitter.com/ItsOndari/status/1559174602911358979,ItsOndari,Twitter for Android,"Thika, Kenya",@amerix #raila the 5th,1,0,0,0
2547,2022-08-15 13:44:46+00:00,https://twitter.com/MacMulley/status/1559174261423722498,MacMulley,Twitter for Android,,"Watu wa Raila wameanza press conferences... si waende Bomas wakapewe results huko. The country is on standby waiting. We want to go back to work.
#azimio #WSRthe5th #RailaAmoloOdinga",0,0,0,0
2548,2022-08-15 13:44:42+00:00,https://twitter.com/m_u_t_i_s_y_a/status/1559174245309095939,m_u_t_i_s_y_a,Twitter for Android,where there's peace,@OleItumbi it's aworry that #HNIB didn't realize this move by #Azimio it's official his intelligence is limited and propagandist,1,0,0,0
2549,2022-08-15 13:44:23+00:00,https://twitter.com/CheseremGladys/status/1559174163306352641,CheseremGladys,Twitter for Android,,Na lights some parts  Baringo County  zimekaa kama Christmas lights 🎄. Zinawaka zikizima🙄🙄 #BreakingNews #BabaTheFifth #Ruto #raila #Chebukati #bomasofkenya #WajackoyahThe5th #PresidentialElections2022,1,0,1,0
2550,2022-08-15 13:44:04+00:00,https://twitter.com/MuyelaRobertob/status/1559174083933347840,MuyelaRobertob,Twitter Web App,"Nairobi, Kenya","Azimio Chief Agent Saitabao Ole Kanchory Says Raila Odinga Will only Come at Bomas After Results Are Verified
#raila #Ruto https://t.co/DbHXaIeNQU",21,2,0,0
2551,2022-08-15 13:43:19+00:00,https://twitter.com/djSpaqz/status/1559173897144131585,djSpaqz,Twitter for Android,"Dublin,Ireland","I'm tired of waiting for these results. 
Let me go to #Liverpool 😀
#djspaqz #KenyaDecides2022 #KenyasChoice2022 #Kenya #IEBC #IEBC @IEBCKenya #ElectionsKE #ElectionsKE2022 #Ruto #raila https://t.co/c50hGUlRgo",0,0,0,0
2552,2022-08-15 13:43:00+00:00,https://twitter.com/Tuko_co_ke/status/1559173815430782979,Tuko_co_ke,Twitter Web App,"Nairobi, Kenya","""IEBC's system was penetrated and hacked. Some IEBC officials committed electoral offences. We have information,"" Raila Odinga's chief Saitabao Ole Kanchory now claims.

#tukonews #kenyaelections2022 #Raila #Bomas https://t.co/wx6xWsN6aP",86,9,0,8
2553,2022-08-15 13:42:17+00:00,https://twitter.com/Anwaryare1000/status/1559173635264364544,Anwaryare1000,Twitter for iPhone,Horn of Africa,"If not #Raila is in the venue, #Bomas, then this seems a sign of desperation! https://t.co/dhhGoht3HF",3,0,0,0
2554,2022-08-15 13:42:04+00:00,https://twitter.com/kantaiphil/status/1559173580755288064,kantaiphil,Twitter for Android,"Kilgoris, Kenya","What does #Azimio chief agent saying integrity issues! Crime scene! @OleItumbi @ledamalekina
#narok
#KenyaDecides2022",0,0,0,0
2555,2022-08-15 13:41:29+00:00,https://twitter.com/KenKukubedu/status/1559173436378841090,KenKukubedu,Twitter for Android,Nairobi,Kwani kimeibiwo? #breakingnews #azimio #the5th,0,0,0,2
2556,2022-08-15 13:41:22+00:00,https://twitter.com/Lewis_Kithinji/status/1559173406242836482,Lewis_Kithinji,Twitter for iPhone,Nairobi ,"RAILA REJECTS RESULTS, AGAIN.
#presser #azimio",2,0,0,0
2557,2022-08-15 13:41:16+00:00,https://twitter.com/254Slash/status/1559173379969765376,254Slash,Twitter Web App,,"Wameanza Julia
#Raila
#Ruto
#ledamaolekina",0,0,0,0
2558,2022-08-15 13:40:54+00:00,https://twitter.com/nikokyalo/status/1559173289452388355,nikokyalo,Twitter for Android,"Nairobi, Kenya","Kenyans now 
#Statehouse
#Itumbi
#SethOlale 
#Ruto
#Raila
#Chebukati https://t.co/YJBuCXiUQS",4,0,0,0
2559,2022-08-15 13:40:41+00:00,https://twitter.com/TheRealisticGuy/status/1559173232145596419,TheRealisticGuy,Twitter for Android,MagicalKenya - #VisitRwanda ,"HERE IS THE TRUTH.... #RUTO Is the new president of kenya... His presence here before #Raila tells it all. (Not withstanding though) 

Theres something happening.... chebukati, raila and the sitting president are no where to be seen. Logic!",1,0,0,0
2560,2022-08-15 13:40:34+00:00,https://twitter.com/pekoall/status/1559173203704119306,pekoall,Twitter for Android,,#Azimio the truth is bitter just sallow it.,2,0,0,0
2561,2022-08-15 13:40:22+00:00,https://twitter.com/WilliamMweu/status/1559173152126783488,WilliamMweu,Twitter Web App,"Nairobi, Kenya",naskia #azimio washaanza kusema maneno ya kuhack na ata results hazijasomwa bado. sema UWOGA hahaaa,1,0,0,0
2562,2022-08-15 13:40:18+00:00,https://twitter.com/paps_gats/status/1559173134913343491,paps_gats,Twitter for Android,"Nairobi, Kenya","Upuzi sasa #azimio
Kenya decided mimi hata nimechoka I vote for assmio bure sasa 
bomas|raila|ruto",1,0,0,0
2563,2022-08-15 13:39:48+00:00,https://twitter.com/kibet_kipkurui/status/1559173010677956615,kibet_kipkurui,Twitter for Android,Nairobi ,Hahahaha 😂😂😂😂😂😂😂#azimio eeeeeeeh #Kisumu Eldoret Nairobi @JunetMohamed @HassanAliJoho,3,0,0,0
2564,2022-08-15 13:38:44+00:00,https://twitter.com/francis_baraka/status/1559172743312048130,francis_baraka,Twitter Web App,"Rongai, Kenya",i do not like this political positions guys are taking up there.Washakataa sasa.what next!!!#IEBCResults2022 #Azimio #kenyaelection,0,0,0,0
2565,2022-08-15 13:38:06+00:00,https://twitter.com/ireriken/status/1559172583870070786,ireriken,Twitter Web App,nakuru county,seriously #azimio wanataka kenya inuke selfish idiots #Ruto #rutothefifth,0,0,0,0
2566,2022-08-15 13:36:59+00:00,https://twitter.com/JayWasswa/status/1559172301878431744,JayWasswa,Twitter for Android,Moon,"Traders!!! Sell the #Raila index. It's dumping now.
#KenyanElection2022",1,0,0,1
2567,2022-08-15 13:33:48+00:00,https://twitter.com/JamesMwadeghu/status/1559171499793481733,JamesMwadeghu,Twitter Web App,"Mombasa, Kenya","@Moha001_Onyango You have stand a remarkable job, you were firm and articulate to matters Baba and #Azimio. Very informative and a true loyal Baba soldier. I for one believe your good efforts have been noticed and will be rewarded even if not by Azimio even by the Almighty. You have it your best",0,0,0,0
2568,2022-08-15 13:32:53+00:00,https://twitter.com/JOHNTEGIOUS/status/1559171271291797507,JOHNTEGIOUS,Twitter for Android,Kenya,"Wakadinali to perform at Bomas

#BreakingNews #BreakingNews #IndependenceDay2022 #raila #Ruto #RutoThefifth #ElectionsKE @Wakadinali",4,1,0,0
2569,2022-08-15 13:32:30+00:00,https://twitter.com/BrianAmbia/status/1559171173652611072,BrianAmbia,Twitter for Android,"Nairobi, Kenya",Ati Kuna Rhumba ya Karen na Rhumba ya Bomas #kenyaelections2022 @sautisol #Baba #Raila,0,0,0,0
2570,2022-08-15 13:32:15+00:00,https://twitter.com/WeWajaTu/status/1559171110461390851,WeWajaTu,Twitter for iPhone,,"Hassan Ali Vyombo might be moving out of Kenya very soon.. 
Dubai FC currently holding talks with the ex Mombasa governor.

Mombasa FC are letting him leave on a free.. here we go soon 🤝
#kenyaelections2022 #KenyaDecides2022
#Raila #Ruto #Joho",14,5,1,0
2571,2022-08-15 13:32:00+00:00,https://twitter.com/lexkimz99/status/1559171049924841472,lexkimz99,Twitter Web App,Kenya,"Here we go. Fellow Kenyans, kindly help me welcome. The 5th. His excellency honourable  William Samoei Ruto. The 5th president of the republic of Kenya.
Take it to the bank.👏👏👏 #Rutothefifth #Raila https://t.co/4vKUEKmFbI",7,1,0,0
2572,2022-08-15 13:31:16+00:00,https://twitter.com/Primesstar/status/1559170864486268931,Primesstar,Twitter for iPhone,Kenya,"Kenyans is about to decide the next president  @citizentvkenya #bomasofkenya #Ruto #raila 

I witnessed a peaceful election in Kenya 🇰🇪 https://t.co/BT2viGp2bo",0,0,0,0
2573,2022-08-15 13:29:35+00:00,https://twitter.com/BrandoOnyancha/status/1559170439616012288,BrandoOnyancha,Twitter for Android,,"Baba maybe ajiapishe 
#Ruto #Raila",0,0,0,0
2574,2022-08-15 13:29:22+00:00,https://twitter.com/jacintama96/status/1559170385249456129,jacintama96,Twitter for iPhone,"Nairobi, Kenya","Waiting for Chebukati’s big reveal should be a skill on my CV

#ElectionsKE #Raila Amollo Odinga #Ruto #ElectionsKE2022 #BreakingNews #sakaja #marthakarua #igathe #WajackoyahThe5th #The5th",5,0,0,0
2575,2022-08-15 13:28:58+00:00,https://twitter.com/Calvin_tarrel/status/1559170283378032642,Calvin_tarrel,Twitter for iPhone,"Nairobi, Kenya","Who is the Fifth 🇰🇪🇰🇪🇰🇪 !? 

1. Raila Amollo Odinga
2. William Samoei Ruto 

HERE WE GO 

#Ruto #raila https://t.co/t48TLzeGwM",20,22,0,0
2576,2022-08-15 13:27:58+00:00,https://twitter.com/Geelnasam/status/1559170032810196992,Geelnasam,Twitter for Android,,"ni mimi peke yangu au Safaricom sai inalag kuliko telcom
#safaricom
#telcom
#2022elections
#Ruto
#Raila",0,0,0,0
2577,2022-08-15 13:26:43+00:00,https://twitter.com/CaptainCashh/status/1559169718099103744,CaptainCashh,Twitter for iPhone,"Miami Beach, FL","#Ruto vs #Raila fans right now !! 

#KenyaElections2022 https://t.co/C48uSKkg5X",3,1,0,0
2578,2022-08-15 13:22:55+00:00,https://twitter.com/Busyman961/status/1559168760946245632,Busyman961,Twitter for Android,"Nairobi, Kenya","Here We Go😄
#Chebukati #Raila Odinga https://t.co/VGoSihMnZH",43,4,0,1
